Id, Name, Lat, Long, Betweenness, Closeness, Katz, Pagerank
190, Baunatal, 0.08333333333333337, 0.6062091503267973, 0.018181056512085795, 0.047795722391968574, 0.06331747589343538,0.00493222123750071
191, Lavapies, 0.6418918918918919, 0.3937908496732026, 0.1013579437891365, 0.10413694721825963, 0.06811372905747358,0.003383545098893164
192, Almendrales, 0.8220720720720721, 0.3883442265795207, 0.053537765489506096, 0.08314350797266515, 0.06472721377637539,0.004094633685564877
193, Hospital 12 de Octubre, 0.8400900900900901, 0.3883442265795207, 0.04482426375099493, 0.07705840957072484, 0.06351855749753998,0.004340773879198477
194, San Fermin-Orcasur, 0.8581081081081081, 0.3883442265795207, 0.03602697834192116, 0.0717562254259502, 0.06339586511558132,0.00451780511258257
195, Usera, 0.7815315315315315, 0.3828976034858388, 0.0717306913549216, 0.08429561200923788, 0.06539455319220101,0.00388890365403582
196, Ciudad de los Angeles, 0.8761261261261262, 0.3883442265795207, 0.02714590926228478, 0.06709558823529412, 0.06337759708782681,0.0046808791134649586
197, Villaverde Bajo-Cruce, 0.9031531531531531, 0.3883442265795207, 0.018181056512085795, 0.06296722254169063, 0.06331760895072659,0.004896587416297779
198, San Cristobal, 0.9121621621621622, 0.35566448801742917, 0.0091324200913242, 0.05928532755820249, 0.0627359955167705,0.005230628682067873
199, Villaverde Alto, 0.9121621621621622, 0.32298474945533767, 0.0, 0.05598159509202454, 0.056979849251287046,0.002906129179346241
200, Arganzuela-Planetario, 0.777027027027027, 0.4809368191721133, 0.0815504866434865, 0.09075839204309988, 0.06486209281775449,0.0039062280728369234
201, Mendez Alvaro, 0.7545045045045045, 0.5027233115468409, 0.08566286847360115, 0.09427464485578993, 0.0648673489799297,0.0038993678313364523
