Id, Name, Lat, Long, Betweenness, Closeness, Katz, Pagerank
113, Ebenhausen-Schaftlarn, 0.8763700838168923, 0.3717948717948718, 0.017093384638153027, 0.054617909048288796, 0.06350801856611306,0.004644027471433055
114, Icking, 0.8924887169568021, 0.3717948717948718, 0.008583690987124463, 0.051823843416370106, 0.0629247810860368,0.004948049551179478
115, Wolfratshausen, 0.9166666666666666, 0.3717948717948718, 0.0, 0.04928087986463621, 0.05715132488969581,0.0027431381599356255
116, Flughafen Munchen Munich Airport, 0.08333333333333337, 0.6602564102564102, 0.0, 0.06793002915451896, 0.05787248474423297,0.0023837419058527045
117, Flughafen Besucherpark, 0.11879432624113484, 0.6602564102564102, 0.03931200976764836, 0.07285803627267042, 0.07013638359636415,0.006153773501435603
118, Halbergmoos, 0.16715022566086402, 0.6923076923076923, 0.03391760396625721, 0.07238272755514134, 0.06423654787416727,0.004157890931612954
119, Ismaning, 0.2155061250805933, 0.7243589743589743, 0.03412109664052094, 0.07249533291848165, 0.06364063396841528,0.004176109409687587
120, Unterfohring, 0.25580270793036763, 0.7564102564102564, 0.035619542696462926, 0.07347839798170924, 0.06358132958183985,0.004156674364575557
121, Johanneskirchen, 0.3202772404900066, 0.7596153846153846, 0.04011488086428889, 0.0760443864229765, 0.06358420193591498,0.004098779200193847
122, Englschalking, 0.37669245647969063, 0.7596153846153846, 0.047066005623797556, 0.08109989557953359, 0.06367223680903449,0.00397696839175209
123, Daglfing, 0.43310767246937465, 0.7596153846153846, 0.054359368062749755, 0.08707025411061285, 0.06454973431037646,0.003752199418627494
124, Westkreuz, 0.5298194713088331, 0.22756410256410256, 0.16878792363474915, 0.09965782720273739, 0.07265547989673214,0.005249338896963415
125, Neuaubing, 0.5346550612508061, 0.2168803418803419, 0.08250702974692911, 0.09137254901960784, 0.0644910049369748,0.003844944198128539
126, Freiham, 0.5539974210186978, 0.20405982905982906, 0.07458931478466775, 0.08429811866859624, 0.06366623440215886,0.004039458147190786
127, Harthaus, 0.5781753707285623, 0.18803418803418803, 0.06659760248631048, 0.07818791946308724, 0.06358291869753288,0.004150507663012773
128, Germering-Unterpfaffenhohefen, 0.6136363636363638, 0.17414529914529914, 0.05853189285185733, 0.07285803627267042, 0.06357450261217813,0.004219561105180959
129, Geisenbrunn, 0.6507092198581561, 0.17414529914529914, 0.05039218588130827, 0.0681685196021065, 0.06357364672644546,0.004267681478611845
130, Gilching-Argelsried, 0.6877820760799485, 0.17414529914529914, 0.04217848157466331, 0.064010989010989, 0.06357350029212791,0.00431611614999819
131, Neugilching, 0.7232430689877498, 0.17414529914529914, 0.03389077993192245, 0.06030020703933747, 0.0635728904167404,0.00437675536853055
132, Weßling, 0.7603159252095423, 0.17414529914529914, 0.02552908095308569, 0.0569682151589242, 0.0635669375682509,0.004477017674746473
133, Steinenbach, 0.7957769181173436, 0.17414529914529914, 0.017093384638153027, 0.0539601667438629, 0.06350801856458729,0.004645532256459125
134, Seefeld-Hechendorf, 0.8328497743391361, 0.17414529914529914, 0.008583690987124463, 0.05123131046613896, 0.0629247810860368,0.004949091978556607
135, Herrsching, 0.8795938104448743, 0.17414529914529914, 0.0, 0.048744769874476984, 0.05715132488969581,0.002743551978288848
136, Therese-Giehse-Allee, 0.6861702127659575, 0.7724358974358975, 0.004131517932021113, 0.07555123216601815, 0.0643338247243693,0.0038045535063254577
137, Neupelach Zentrum, 0.6636041263700838, 0.7724358974358975, 0.009485019650403692, 0.07998626845176794, 0.06440093732983643,0.0038199855941675803
138, Quiddestraaße, 0.6394261766602193, 0.7724358974358975, 0.02488263200302567, 0.08607314370151459, 0.07108714434832972,0.005512693207335214
139, Michaelibad, 0.6216956802063186, 0.7724358974358975, 0.0, 0.07927866621299762, 0.057967556360431,0.0022029717457882404
140, Max-Weber-Pl., 0.41698903932946496, 0.6463675213675214, 0.1440266090896919, 0.10223782360684511, 0.07259998165605468,0.0050340977681762366
141, Lehel, 0.41698903932946496, 0.6100427350427351, 0.134961935417944, 0.1056210335448776, 0.06609293425556895,0.003357408479870279
142, Odeonsplatz, 0.41698903932946496, 0.5801282051282052, 0.19351664411509759, 0.10944105213715359, 0.07974119602180577,0.006069652306500301
143, Theresienwiese, 0.5265957446808511, 0.45405982905982906, 0.11612789558623496, 0.11095238095238096, 0.06691631342609441,0.003339897178286654
144, Schwanthalerhohe, 0.5894584139264991, 0.4284188034188034, 0.11603539891611508, 0.11084681255946717, 0.06717316787780102,0.0033440597918024386
145, Westendstr., 0.5894584139264991, 0.33974358974358976, 0.017093384638153027, 0.10034453057708871, 0.06680734990152008,0.003783554221736328
146, Friedenheimer Str., 0.5894584139264991, 0.31303418803418803, 0.008583690987124463, 0.09130094043887148, 0.06325802991734068,0.004374089122610304
147, Laimer Platz, 0.5894584139264991, 0.280982905982906, 0.0, 0.08369252873563218, 0.05718464473668147,0.002499925960818651
148, Stiglmaierplatz, 0.4089297227595101, 0.46474358974358976, 0.028647789711316412, 0.10296067167476801, 0.06658681221181899,0.003555690681785883
149, Maillingerstr., 0.4089297227595101, 0.4252136752136752, 0.020874369554442076, 0.09398951189995966, 0.06387801498420534,0.0038515432867292886
150, Rotkreuzplatz, 0.4089297227595101, 0.38782051282051283, 0.01410299665719971, 0.08739684921230308, 0.06360499443620249,0.003999160466092697
151, Gern, 0.37185686653771777, 0.36645299145299143, 0.010322966071634118, 0.08435916002896451, 0.06358351009183263,0.00404911228548885
152, Westfriedhof, 0.3476789168278531, 0.36645299145299143, 0.010100974063346415, 0.08420672208167691, 0.06364165733741645,0.004020956500336381
153, Holzkirchen, 0.9166666666666666, 0.7029914529914529, 0.0, 0.051096491228070175, 0.057151324908004994,0.0027393760602746316
154, Ottenfing, 0.8924887169568021, 0.7029914529914529, 0.008583690987124463, 0.053835489833641406, 0.0629247812976096,0.004939814217435917
155, Sauerlach, 0.8683107672469375, 0.7029914529914529, 0.017093384638153027, 0.056857003416300636, 0.06350802072201958,0.004630924241465272
156, Deisenhofen, 0.8441328175370728, 0.7029914529914529, 0.02552908095308569, 0.06020671834625323, 0.06356695923971413,0.004453016996979133
157, Furth, 0.8199548678272083, 0.7029914529914529, 0.03389077993192245, 0.06394072447859495, 0.06357310560052133,0.004333786197672288
158, Taufkirchen, 0.7957769181173436, 0.7029914529914529, 0.04217848157466331, 0.06812865497076023, 0.06357563277560305,0.0042400582570609755
159, Unterhaching, 0.7715989684074791, 0.7029914529914529, 0.05039218588130827, 0.07285803627267042, 0.06359476121460084,0.004130704059091551
160, Fasangarten, 0.7232430689877498, 0.7029914529914529, 0.06659760248631048, 0.08442028985507247, 0.06565210983762068,0.0037094272398348234
161, Langwied, 0.49274661508704076, 0.2222222222222222, 0.06659760248631048, 0.09856175972927242, 0.06614057031154093,0.003656241262678284
162, Lochhausen, 0.4572856221792393, 0.17094017094017094, 0.05853189285185733, 0.09024012393493416, 0.06383286657429355,0.003944185386847107
163, Grobenzell, 0.43310767246937465, 0.15598290598290598, 0.05039218588130827, 0.08315488936473947, 0.06359974285492248,0.004114376976263763
164, Olching, 0.4089297227595101, 0.1388888888888889, 0.04217848157466331, 0.07705026455026455, 0.06357613515980061,0.00423053695669569
165, Esting, 0.3847517730496455, 0.12286324786324786, 0.03389077993192245, 0.07173645320197045, 0.06357315612878565,0.004328842746650652
166, Gernlinden, 0.36057382333978094, 0.1047008547008547, 0.02552908095308569, 0.06706966033390904, 0.06356696425643077,0.004449806136950813
167, Maisach, 0.3170535138620246, 0.08333333333333333, 0.017093384638153027, 0.06293895191788222, 0.06350802121229887,0.00462940009898633
168, Malching, 0.2638620245003225, 0.08333333333333333, 0.008583690987124463, 0.05925737538148525, 0.06292478133982245,0.0049384000129386605
169, Mammendorf, 0.2155061250805933, 0.08333333333333333, 0.0, 0.05595581171950048, 0.05715132491156511,0.0027389887169766225
170, Arabellapark, 0.3041586073500968, 0.6976495726495726, 0.0, 0.0729264475743349, 0.05715225476538745,0.0026465441746729634
171, Richard-Strauss-Str., 0.3363958736299163, 0.6762820512820513, 0.008583690987124463, 0.07863651704353695, 0.06293408444466154,0.004719812680950074
172, Bohmerwaldplatz, 0.36057382333978094, 0.6762820512820513, 0.017093384638153027, 0.08525429930479327, 0.0636001360629765,0.0043022001873449164
173, Prinzregentenplatz, 0.3928110896196003, 0.6762820512820513, 0.02552908095308569, 0.09301397205588822, 0.06447884821191678,0.0038963273145904715
174, Mangfallplatz, 0.7313023855577048, 0.6153846153846154, 0.0, 0.07114503816793893, 0.05715202157401461,0.0026699912112023985
175, St.-Quirin-Platz, 0.6990651192778853, 0.6153846153846154, 0.008583690987124463, 0.07656917515609596, 0.06293174990203948,0.004775192406701573
176, Wettersteinplatz, 0.6619922630560929, 0.6153846153846154, 0.017093384638153027, 0.08282971916103804, 0.06357701572072,0.004385140078237862
177, Candidplatz, 0.6265312701482915, 0.6153846153846154, 0.02552908095308569, 0.09013539651837524, 0.06424995782224174,0.004036550079749699
178, Georg-Brauchle-Ring, 0.3235009671179885, 0.36645299145299143, 0.011525422783192503, 0.0855359765051395, 0.0642446089413761,0.0039024414105476883
179, Olympia Einkaufszentrum, 0.291263700838169, 0.36645299145299143, 0.04054992353608604, 0.08723324597529016, 0.07021598439128608,0.0054815296725957965
180, Garching-Forschungszentrum, 0.1542553191489362, 0.5801282051282052, 0.0, 0.047804677882642595, 0.05715132489020441,0.0027430113733674256
181, Garching, 0.170373952288846, 0.5801282051282052, 0.008583690987124463, 0.05019388194743645, 0.06292478109163127,0.00494734774441349
182, Garching-Hochbruk, 0.19132817537072866, 0.5801282051282052, 0.017093384638153027, 0.0528105167724388, 0.06350801862663509,0.0046434520147084195
183, Frottmaning, 0.20744680851063846, 0.5801282051282052, 0.02552908095308569, 0.05568833652007648, 0.06356693818720308,0.004472841537725544
184, Kieferngarten, 0.22678916827853013, 0.5801282051282052, 0.03389077993192245, 0.05886811520970187, 0.06357289657625534,0.004370100257242751
185, Freimann, 0.21067053513862033, 0.5801282051282052, 0.04217848157466331, 0.062399571505088375, 0.06357356124493006,0.004303408241904286
186, Studentenstadt, 0.2638620245003225, 0.5801282051282052, 0.05039218588130827, 0.06634396355353075, 0.06357425005172208,0.004245738580376817
187, Alte Heide, 0.2799806576402323, 0.5801282051282052, 0.05853189285185733, 0.07077764277035237, 0.0635804741848607,0.004179218720475456
188, Nordfriedhof, 0.29932301740812395, 0.5801282051282052, 0.06659760248631048, 0.07579700715679896, 0.06364202888417901,0.004078960037360136
189, Dietlindenstr., 0.31544165054803364, 0.5801282051282052, 0.07458931478466775, 0.0815255423372988, 0.06425135586989326,0.0039100087202595755
190, Munchner Freiheit, 0.3363958736299163, 0.5801282051282052, 0.1124330353472355, 0.08812405446293495, 0.07028308329588846,0.005419833451599602
191, Giselastr., 0.36057382333978094, 0.5801282051282052, 0.10375684768999116, 0.0937625754527163, 0.06441458577894733,0.0036576959570731793
192, Universitat, 0.3847517730496455, 0.5801282051282052, 0.11013911792826259, 0.10077854671280277, 0.06527440072677435,0.0034855776022856043
193, Goetheplatz, 0.6152482269503547, 0.5213675213675214, 0.07033164901301651, 0.10595725329695316, 0.06546529446893255,0.003452509514014699
194, Poccistr., 0.6265312701482915, 0.5106837606837606, 0.06929876953001123, 0.10538218000904569, 0.06459868692795558,0.003556513898482665
195, Implerstr., 0.6394261766602193, 0.49145299145299143, 0.10232008076280692, 0.10542986425339367, 0.07193332539369321,0.005111300605714256
196, Partnachplatz, 0.6394261766602193, 0.33226495726495725, 0.04217848157466331, 0.09600329625051504, 0.06540747379512446,0.00369562254161217
197, Westpark, 0.6394261766602193, 0.297008547008547, 0.03389077993192245, 0.0878913617502829, 0.0637581482642683,0.004029692288979528
198, Holzapfelkreuth, 0.6507092198581561, 0.27564102564102566, 0.02552908095308569, 0.08098713938129996, 0.06358564861428724,0.004279351988761291
199, Harderner Stern, 0.6748871695680208, 0.25961538461538464, 0.017093384638153027, 0.0750402576489533, 0.06350990747334745,0.004528868265695772
200, Großhadern, 0.7039007092198581, 0.25427350427350426, 0.008583690987124463, 0.06986506746626686, 0.06292497146544954,0.0048710379931005635
